algorithm,mode,seed,challenge_name,total_requirements,unmet_requirements,met_requirements,fitness,team_price,overall,chemistry,runtime_seconds,solution
umda_structured_no_price,bd,0,Defensa de Hierro,3,0,3,0.0,33450,82.0,23,2.009767599985935,212 43 464 227 233 109 488 28 191 104 547
umda_structured_no_price,bd,0,Extremos Prolíficos,4,0,4,0.0,20450,80.0,28,2.050332500017248,351 643 288 811 441 286 40 154 680 378 276
umda_structured_no_price,bd,0,TriNación Elite,4,1,3,0.5361570247933884,167950,84.81818181818181,28,2.0007724000606686,107 44 223 11 33 42 123 148 25 65 3
umda_structured_no_price,bd,0,Icon Thunder Squad,4,0,4,0.0,277500,85.0,32,2.077819300000556,16 635 811 18 38 11 109 23 560 33 12
umda_structured_no_price,bd,0,Liga y Nación Mixta,6,1,5,0.5098981356909476,31600,85.14876033057851,29,2.109792099916376,27 84 55 15 10 137 633 25 154 221 4
umda_structured_no_price,bd,0,Héroes de Champions,3,0,3,0.0,496400,87.0,23,2.0638175999047235,207 34 10 11 15 7 8 27 127 23 12
umda_structured_no_price,bd,0,Leyendas Supremas,7,1,6,1.5000983864620228,39500,84.00826446280992,28,2.5861926999641582,44 1 124 7 218 317 99 80 284 315 42
umda_structured_no_price,bd,0,Selección Épica,6,1,5,0.5458333333333333,9600,81.0,29,2.0723139999900013,282 274 841 470 121 587 209 26 222 273 177
umda_structured_no_price,bd,0,Equip ofensiu,6,0,6,0.0011655011655011815,15000,78.0909090909091,18,2.0868505999678746,929 388 528 366 369 487 328 481 597 560 361
umda_structured_no_price,bd,1,Bronce Básico,2,0,2,0.0004591368227733206,15950,72.03305785123968,7,1.9650676000164822,848 842 863 856 855 849 987 851 765 959 990
umda_structured_no_price,bd,1,Plata Versátil,2,0,2,0.0,6750,78.0,15,1.9755415000254288,460 581 719 429 332 578 807 264 450 221 875
umda_structured_no_price,bd,1,Liga Variada Económica,4,0,4,0.0002203856749309896,13700,75.01652892561982,17,2.017317800084129,657 811 736 830 828 777 849 772 712 823 921
umda_structured_no_price,bd,1,Nación Única España,3,0,3,0.011838284565557355,24950,74.87603305785125,27,2.0366875000763685,816 858 733 540 828 736 929 732 762 840 812
umda_structured_no_price,bd,1,Química Compacta,3,0,3,0.000978686385384897,13700,76.07438016528926,18,2.036802800022997,624 644 538 689 696 638 670 674 560 619 963
umda_structured_no_price,bd,1,Oro Premium,2,0,2,0.0,472500,85.0,14,1.9999045000877231,21 27 498 11 118 8 136 154 559 836 3
umda_structured_no_price,bd,1,Galácticos Sencillos,2,0,2,0.0,217850,88.0,13,2.0884392000734806,0 17 82 11 7 10 5 2 99 33 12
umda_structured_no_price,bd,1,Nación Única Brasil Elite,3,0,3,9.60984047664315e-05,61050,86.00826446280992,18,1.9205944000277668,44 1 124 33 328 7 0 25 23 146 22
umda_structured_no_price,bd,1,Icon Flash,3,1,2,0.507428730615656,331700,88.33884297520662,11,1.8680668000597507,16 5 207 12 11 6 1 15 13 0 2
umda_structured_no_price,bd,1,Multiliga Química,4,0,4,0.0014833651197285747,241200,78.11570247933884,23,1.9154949999647215,16 472 809 811 786 11 480 481 515 1001 991
umda_structured_no_price,bd,1,Híbrido Budget,5,0,5,0.0,139900,80.0,28,1.9302999000065029,440 224 390 585 233 11 226 662 568 352 628
umda_structured_no_price,bd,1,Defensa de Hierro,3,0,3,0.0,31250,82.0,24,2.0228357000742108,571 89 239 42 160 238 138 326 28 387 458
umda_structured_no_price,bd,1,Extremos Prolíficos,4,0,4,0.0,27050,80.0,28,2.3941365000791848,288 395 33 336 624 121 243 778 762 246 375
umda_structured_no_price,bd,1,TriNación Elite,4,1,3,0.5370961682945153,44950,84.73553719008265,25,2.0929113999009132,19 160 78 139 121 7 64 2 68 247 50
umda_structured_no_price,bd,1,Icon Thunder Squad,4,0,4,0.0,282850,85.0,31,2.0323661000002176,16 18 207 119 38 11 120 23 148 99 101
umda_structured_no_price,bd,1,Liga y Nación Mixta,6,1,5,0.5105708245243129,373050,85.0909090909091,29,2.045565399923362,19 139 49 8 22 4 64 148 450 33 101
umda_structured_no_price,bd,1,Héroes de Champions,3,1,2,0.5005699629524081,169000,86.9504132231405,22,1.9879260999150574,34 27 10 7 11 15 146 13 99 23 3
umda_structured_no_price,bd,1,Leyendas Supremas,7,2,5,2.003935458480913,38900,83.6694214876033,33,2.180386200081557,20 40 124 251 42 7 775 284 99 33 357
umda_structured_no_price,bd,1,Selección Épica,6,1,5,0.5334366391184574,9550,80.00826446280992,29,1.9922435999615118,188 43 270 543 648 248 121 804 619 527 361
umda_structured_no_price,bd,1,Equip ofensiu,6,0,6,0.0004238186056368942,14650,78.03305785123968,19,1.9938277999171987,332 541 805 673 446 417 473 29 597 434 963
umda_structured_no_price,bd,2,Bronce Básico,2,0,2,0.0,21600,72.0,8,1.8923296000575647,848 852 744 757 853 863 1004 788 851 1005 997
umda_structured_no_price,bd,2,Plata Versátil,2,0,2,0.0,4400,78.0,9,2.0044844000367448,461 472 617 253 271 563 686 434 418 430 892
umda_structured_no_price,bd,2,Liga Variada Económica,4,0,4,0.0002203856749309896,15850,75.01652892561982,14,1.8774930000072345,682 830 651 500 704 662 943 778 609 983 873
umda_structured_no_price,bd,2,Nación Única España,3,0,3,0.002792048246593737,25350,74.20661157024793,27,1.8790736999362707,858 740 929 811 744 891 849 762 801 812 816
umda_structured_no_price,bd,2,Química Compacta,3,0,3,0.0033710308829923985,27400,76.25619834710743,19,1.7962332000024617,599 624 538 651 691 648 665 662 615 627 750
umda_structured_no_price,bd,2,Oro Premium,2,0,2,0.0,156350,85.0,25,2.0677907000062987,41 96 43 15 11 49 123 136 256 111 3
umda_structured_no_price,bd,2,Galácticos Sencillos,2,0,2,0.0,206350,88.0,14,1.9832915000151843,2 4 9 11 7 6 262 74 13 1 3
umda_structured_no_price,bd,2,Nación Única Brasil Elite,3,1,2,0.5041322314049587,163750,85.64462809917356,23,2.142600500024855,107 0 48 11 126 22 25 23 65 31 50
umda_structured_no_price,bd,2,Icon Flash,3,1,2,0.5078001671464388,562800,88.30578512396694,13,2.0373277000617236,0 2 147 6 11 7 25 23 28 3 8
umda_structured_no_price,bd,2,Multiliga Química,4,0,4,0.00381436745073116,25700,78.29752066115702,24,2.024038599920459,335 492 328 681 195 483 336 560 415 983 362
umda_structured_no_price,bd,2,Híbrido Budget,5,0,5,0.00010330578512407484,133450,80.00826446280992,25,2.0686188000254333,512 566 327 587 371 11 774 136 273 354 750
umda_structured_no_price,bd,2,Defensa de Hierro,3,0,3,0.0,124550,82.0,24,2.0002238999586552,16 169 367 61 319 336 620 190 83 113 177
umda_structured_no_price,bd,2,Extremos Prolíficos,4,0,4,0.0,6600,80.0,24,2.3168841999722645,385 180 373 84 494 670 436 597 284 801 67
umda_structured_no_price,bd,2,TriNación Elite,4,1,3,0.5262021036814425,58200,85.69421487603306,25,1.9409687999868765,107 4 35 121 22 24 123 30 154 1 20
umda_structured_no_price,bd,2,Icon Thunder Squad,4,0,4,0.00019445794846850717,287550,85.01652892561982,27,1.9954789999173954,149 382 84 18 38 16 376 28 30 11 244
umda_structured_no_price,bd,2,Liga y Nación Mixta,6,1,5,0.5039400345954258,35300,85.66115702479338,33,1.9475005000131205,4 41 49 15 192 27 121 115 23 119 3
umda_structured_no_price,bd,2,Héroes de Champions,3,0,3,0.0003799753016053842,190450,87.03305785123968,21,1.9691785000031814,47 27 10 11 15 34 123 13 28 3 12
umda_structured_no_price,bd,2,Leyendas Supremas,7,2,5,2.0009838646202285,28600,84.08264462809917,20,1.9245992999058217,592 34 485 7 411 42 334 434 74 22 4
umda_structured_no_price,bd,2,Selección Épica,6,0,6,0.004338842975206703,18000,80.34710743801654,30,2.012844399898313,232 188 303 218 648 585 676 450 273 119 67
umda_structured_no_price,bd,2,Equip ofensiu,6,0,6,0.00031786395422761515,5650,78.02479338842976,27,2.0340436999686062,681 388 805 573 314 441 328 689 434 505 408
umda_structured_no_price,bd,3,Bronce Básico,2,0,2,0.005165289256198413,27700,72.37190082644628,8,1.9082303000614047,852 844 811 854 865 744 974 762 863 1001 967
umda_structured_no_price,bd,3,Plata Versátil,2,0,2,0.0,14200,78.0,14,1.8919333999510854,350 539 416 333 463 475 515 510 305 306 906
umda_structured_no_price,bd,3,Liga Variada Económica,4,0,4,0.0,13550,75.0,11,1.9141853000037372,784 878 661 696 791 720 778 788 819 840 892
umda_structured_no_price,bd,3,Nación Única España,3,0,3,0.005584096493187252,8550,74.41322314049586,24,2.0722283999202773,809 848 891 833 828 736 929 816 788 840 801
umda_structured_no_price,bd,3,Química Compacta,3,0,3,0.001304915180513344,9050,76.09917355371901,22,1.9389936999650672,657 637 733 691 624 717 578 654 510 615 873
umda_structured_no_price,bd,3,Oro Premium,2,0,2,0.0,138450,85.0,13,1.9738535999786109,19 16 147 33 4 55 2 507 23 840 503
umda_structured_no_price,bd,3,Galácticos Sencillos,2,0,2,0.0,465150,88.0,13,1.9704335000133142,5 0 139 6 22 18 64 28 15 3 8
umda_structured_no_price,bd,3,Nación Única Brasil Elite,3,1,2,0.5055737074764559,161450,85.52066115702479,22,1.9048046000534669,84 69 1 7 126 11 20 154 23 159 44
umda_structured_no_price,bd,3,Icon Flash,3,1,2,0.50993592719844,329300,88.11570247933884,12,1.9147405000403523,4 6 75 9 7 11 16 28 15 0 3
umda_structured_no_price,bd,3,Multiliga Química,4,0,4,0.01568128840856109,126800,79.22314049586777,22,2.061486800084822,16 263 451 441 592 551 880 481 28 620 990
umda_structured_no_price,bd,3,Híbrido Budget,5,0,5,0.00010330578512407484,114950,80.00826446280992,25,2.103082000045106,472 16 397 270 653 587 346 129 758 820 362
umda_structured_no_price,bd,3,Defensa de Hierro,3,0,3,0.0,21800,82.0,19,1.9441275000572205,133 116 369 33 227 123 195 91 74 154 865
umda_structured_no_price,bd,3,Extremos Prolíficos,4,0,4,0.0,17200,80.0,26,2.04839169990737,124 848 211 594 828 227 84 560 25 615 875
umda_structured_no_price,bd,3,TriNación Elite,4,1,3,0.5334335086401203,254500,85.05785123966942,33,2.156316499924287,20 16 33 156 11 7 99 64 25 526 361
umda_structured_no_price,bd,3,Icon Thunder Squad,4,0,4,9.722897423425358e-05,268250,85.00826446280992,27,2.04473089997191,37 16 307 18 38 11 99 154 129 23 244
umda_structured_no_price,bd,3,Liga y Nación Mixta,6,1,5,0.5058620026907552,54450,85.49586776859505,30,2.2659812999190763,27 15 33 55 22 536 238 28 25 23 12
umda_structured_no_price,bd,3,Héroes de Champions,3,0,3,0.0001899876508026921,196850,87.01652892561984,22,2.15291259996593,21 43 6 33 11 7 34 28 15 27 12
umda_structured_no_price,bd,3,Leyendas Supremas,7,1,6,1.5001967729240455,26000,84.01652892561982,20,2.6003265000181273,328 4 27 293 254 304 34 25 68 40 362
umda_structured_no_price,bd,3,Selección Épica,6,0,6,0.004132231404958775,30550,80.3305785123967,30,2.247544000041671,370 199 225 664 248 121 325 482 520 23 795
umda_structured_no_price,bd,3,Equip ofensiu,6,0,6,0.0,6400,78.0,20,2.0910850999644026,328 492 833 388 369 382 594 502 499 434 875
umda_structured_no_price,bd,4,Bronce Básico,2,0,2,0.006542699724517931,10150,72.47107438016529,7,2.0593189999926835,816 854 863 841 855 839 965 828 725 918 993
umda_structured_no_price,bd,4,Plata Versátil,2,0,2,0.0,6250,78.0,10,1.8922135999891907,492 373 802 299 554 635 346 358 387 829 865
umda_structured_no_price,bd,4,Liga Variada Económica,4,0,4,0.0008815426997244025,44600,75.06611570247934,15,2.0435318000381812,740 824 733 718 638 785 732 767 817 730 991
umda_structured_no_price,bd,4,Nación Única España,3,0,3,0.010833147196783743,37450,74.80165289256199,27,2.027266199933365,858 740 732 744 828 736 840 788 762 812 853
umda_structured_no_price,bd,4,Química Compacta,3,0,3,0.0011961722488038617,14300,76.0909090909091,22,2.152144099934958,599 657 746 689 661 624 648 654 614 604 679
umda_structured_no_price,bd,4,Oro Premium,2,0,2,0.0,166100,85.0,23,2.3459002999588847,328 44 46 160 11 10 120 68 30 23 27
umda_structured_no_price,bd,4,Galácticos Sencillos,2,0,2,0.0,234000,88.0,10,2.2585542999440804,9 2 492 11 24 3 12 15 28 1 0
umda_structured_no_price,bd,4,Nación Única Brasil Elite,3,1,2,0.5028829521429945,178000,85.75206611570248,24,2.182484600110911,107 0 33 22 646 11 99 25 154 23 4
umda_structured_no_price,bd,4,Icon Flash,3,1,2,0.5146717429659207,316700,87.69421487603306,23,2.5788256000960246,0 16 19 33 11 7 15 28 13 4 3
umda_structured_no_price,bd,4,Multiliga Química,4,0,4,0.006993006993007089,31050,78.54545454545455,25,2.1668614000082016,474 275 483 388 195 456 772 400 434 783 408
umda_structured_no_price,bd,4,Híbrido Budget,5,0,5,0.0,20700,80.0,25,2.030382499913685,544 224 328 139 469 332 136 273 817 119 750
umda_structured_no_price,bd,4,Defensa de Hierro,3,0,3,0.0,25350,82.0,18,1.9751236999873072,56 131 139 22 150 732 174 129 198 596 244
umda_structured_no_price,bd,4,Extremos Prolíficos,4,0,4,0.0,28550,80.0,25,2.169334499980323,538 164 197 733 494 42 243 301 377 788 375
umda_structured_no_price,bd,4,TriNación Elite,4,1,3,0.5260142749812172,279550,85.71074380165288,29,2.2108045000350103,84 16 137 254 11 55 64 25 28 33 0
umda_structured_no_price,bd,4,Icon Thunder Squad,4,0,4,0.0002916869227029828,283950,85.02479338842976,29,2.1101286000339314,16 192 136 351 18 11 121 30 162 287 12
umda_structured_no_price,bd,4,Liga y Nación Mixta,6,1,5,0.5110513165481454,63450,85.0495867768595,31,2.0142921999795362,43 41 10 139 22 6 121 25 148 488 50
umda_structured_no_price,bd,4,Héroes de Champions,3,1,2,0.5012349197302174,184450,86.89256198347108,21,2.477138299960643,27 34 33 11 15 7 14 28 13 23 12
umda_structured_no_price,bd,4,Leyendas Supremas,7,1,6,1.5034435261707988,32900,84.2892561983471,24,2.261090699932538,34 27 315 49 160 7 849 68 191 138 4
umda_structured_no_price,bd,4,Selección Épica,6,0,6,0.002272727272727426,108200,80.18181818181819,30,2.7615283000050113,16 274 543 585 329 578 676 204 301 222 837
umda_structured_no_price,bd,4,Equip ofensiu,6,0,6,0.00031786395422761515,19900,78.02479338842976,20,3.326758800074458,830 212 706 500 483 429 592 418 502 400 628
