algorithm,mode,seed,challenge_name,total_requirements,unmet_requirements,met_requirements,fitness,team_price,overall,chemistry,runtime_seconds,solution
umda_structured,bd,1,Bronce Básico,2,0,2,0.0008380892726888407,15700,72.03305785123968,7,1.7347192999441177,852 854 863 785 855 849 987 851 765 959 990
umda_structured,bd,1,Plata Versátil,2,0,2,8.930726526671494e-05,3700,78.0,9,1.686123299994506,830 460 501 475 785 513 868 441 333 159 481
umda_structured,bd,1,Liga Variada Económica,4,0,4,0.00032176148955807143,4200,75.01652892561982,17,1.852155499975197,657 811 736 830 828 777 849 758 712 823 921
umda_structured,bd,1,Nación Única España,3,0,3,0.01212430918539805,11850,74.87603305785125,30,1.817933600046672,816 864 540 811 828 736 929 788 762 840 812
umda_structured,bd,1,Química Compacta,3,0,3,0.0037067885301429585,4900,76.27272727272727,20,1.7548295999877155,642 644 670 328 696 624 614 674 560 619 963
umda_structured,bd,1,Oro Premium,2,0,2,0.0002691286507361815,11150,85.0,19,1.7814273999538273,84 17 27 55 15 126 109 162 134 71 14
umda_structured,bd,1,Galácticos Sencillos,2,0,2,0.0050760318609703115,210300,88.0,12,1.795622600009665,27 17 9 11 7 0 5 2 129 157 12
umda_structured,bd,1,Nación Única Brasil Elite,3,0,3,0.0017647287911886679,65150,86.01652892561982,23,1.7593442000215873,20 4 274 33 328 7 0 105 23 99 22
umda_structured,bd,1,Icon Flash,3,1,2,0.5140639113571157,336450,88.47107438016529,12,1.6696363999508321,16 5 152 12 11 6 3 13 26 0 2
umda_structured,bd,1,Multiliga Química,4,0,4,0.01797694285614758,226800,78.97520661157024,22,1.8118501999415457,16 539 809 555 399 11 632 481 301 951 991
umda_structured,bd,1,Híbrido Budget,5,0,5,0.003154235063424601,126400,80.0082644628099,25,1.806355100008659,440 566 698 585 87 11 676 758 295 352 435
umda_structured,bd,1,Defensa de Hierro,3,0,3,0.00016413227130098962,6800,82.0,24,1.9324181999545544,69 78 208 42 87 123 138 482 372 502 435
umda_structured,bd,1,Extremos Prolíficos,4,0,4,0.0001339608979000724,5550,80.0,27,1.7314435000298545,164 395 33 366 785 293 288 778 669 246 375
umda_structured,bd,1,TriNación Elite,4,1,3,0.5532984868704883,37050,83.38842975206612,26,1.6777901999885216,19 94 78 218 121 7 64 360 99 174 362
umda_structured,bd,1,Icon Thunder Squad,4,0,4,0.00627926623219889,260150,85.0,30,1.762061099987477,16 18 52 137 38 11 31 162 273 99 50
umda_structured,bd,1,Liga y Nación Mixta,6,1,5,0.5080788520928413,79900,85.47107438016529,29,1.7281438999343663,19 139 10 22 55 51 28 148 434 33 3
umda_structured,bd,1,Héroes de Champions,3,1,2,0.5046491326362121,169000,86.9504132231405,24,1.7181623000651598,34 27 10 7 11 15 120 13 99 23 3
umda_structured,bd,1,Leyendas Supremas,7,2,5,2.0043897004406515,39200,83.7107438016529,33,1.9215130000375211,20 40 124 251 42 7 775 284 99 33 276
umda_structured,bd,1,Selección Épica,6,1,5,0.5336671484112404,9550,80.00826446280992,29,1.7348946999991313,188 43 270 543 648 248 121 804 619 527 361
umda_structured,bd,1,Equip ofensiu,6,0,6,0.0010115569594867616,24350,78.03305785123968,18,1.7452086000703275,388 541 805 673 286 417 473 284 305 434 963
umda_structured,bd,2,Bronce Básico,2,0,2,0.00039946898382814383,16550,72.0,6,1.6933086999924853,842 844 744 791 854 863 1004 852 851 1005 997
umda_structured,bd,2,Plata Versátil,2,0,2,7.24112961622013e-05,3000,78.0,10,1.6703975000418723,461 351 399 446 519 572 686 649 372 273 887
umda_structured,bd,2,Liga Variada Económica,4,0,4,0.0006283026433113903,16900,75.01652892561982,11,1.6728713000193238,643 830 670 624 549 720 943 819 614 983 873
umda_structured,bd,2,Nación Única España,3,0,3,0.005632830573255937,15900,74.38842975206612,27,1.609402499976568,811 809 929 812 744 891 849 762 788 840 816
umda_structured,bd,2,Química Compacta,3,0,3,0.0038127397895818265,18300,76.25619834710743,20,1.6069724999833852,599 624 519 651 691 647 665 662 615 627 750
umda_structured,bd,2,Oro Premium,2,0,2,0.0004561911658218682,18900,85.0,17,1.778059900039807,79 96 52 15 14 33 262 13 99 287 27
umda_structured,bd,2,Galácticos Sencillos,2,0,2,0.0018380400675838764,76150,88.0,8,1.6320947000058368,5 4 2 7 26 9 162 74 15 1 3
umda_structured,bd,2,Nación Única Brasil Elite,3,0,3,0.004112961622013034,170400,86.0,11,1.8027136999880895,48 0 7 11 328 90 25 23 65 31 22
umda_structured,bd,2,Icon Flash,3,1,2,0.5172127518831992,205300,87.9090909090909,14,1.8653382000047714,0 2 82 40 11 7 25 15 26 3 12
umda_structured,bd,2,Multiliga Química,4,0,4,0.009915119659705257,20100,78.73553719008264,22,1.7015431999461725,335 460 701 388 195 483 334 383 415 473 826
umda_structured,bd,2,Híbrido Budget,5,0,5,0.0030461018585566015,126200,80.0,26,1.706829100032337,229 541 367 587 11 233 651 618 273 364 435
umda_structured,bd,2,Defensa de Hierro,3,0,3,0.00019309678976587013,8000,82.0,31,1.699271099991165,164 108 87 33 371 565 174 198 64 103 636
umda_structured,bd,2,Extremos Prolíficos,4,0,4,0.00012671976828385227,5250,80.0,27,1.7311652000062168,288 180 399 670 828 371 137 788 287 343 67
umda_structured,bd,2,TriNación Elite,4,1,3,0.5277526919393515,60350,85.68595041322314,25,1.7340827999869362,107 4 35 42 7 24 123 30 25 99 20
umda_structured,bd,2,Icon Thunder Squad,4,1,3,0.5445196919442311,301950,85.01652892561982,26,1.7532769000390545,69 36 164 18 328 16 238 28 23 11 375
umda_structured,bd,2,Liga y Nación Mixta,6,1,5,0.5047920741802677,35300,85.66115702479338,33,1.8550712999422103,4 41 49 15 192 27 121 115 23 119 3
umda_structured,bd,2,Héroes de Champions,3,0,3,0.0044989711982986015,170650,87.03305785123968,21,2.0809702000115067,44 27 10 11 15 34 123 13 26 3 12
umda_structured,bd,2,Leyendas Supremas,7,2,5,2.0014243111024097,26400,84.06611570247934,21,1.7649256000295281,33 34 485 7 271 42 334 305 74 247 4
umda_structured,bd,2,Selección Épica,6,1,5,0.536379170880685,27750,80.1900826446281,29,1.897186000016518,232 188 528 218 139 61 676 450 273 119 963
umda_structured,bd,2,Equip ofensiu,6,0,6,0.0004288946083429905,4600,78.02479338842976,21,1.9021840000059456,681 492 736 573 314 441 328 689 434 505 355
umda_structured,bd,3,Bronce Básico,2,0,2,0.004171392683998873,25400,72.25619834710744,6,1.7632218999788165,852 844 769 855 856 860 974 662 863 1001 967
umda_structured,bd,3,Plata Versátil,2,0,2,0.00012792662321988897,5300,78.0,12,1.7083959000883624,833 539 409 371 461 449 480 358 295 537 892
umda_structured,bd,3,Liga Variada Económica,4,0,4,0.0004199855177407676,17400,75.0,14,1.726086899987422,784 878 774 691 791 828 775 758 680 778 892
umda_structured,bd,3,Nación Única España,3,0,3,0.0057904686872495255,8550,74.41322314049586,24,1.7430240999674425,809 848 891 833 828 736 929 816 788 840 801
umda_structured,bd,3,Química Compacta,3,0,3,0.0014992188252152508,8050,76.09917355371901,24,1.68786240008194,624 637 733 696 691 717 543 654 563 615 873
umda_structured,bd,3,Oro Premium,2,0,2,0.0007054838619967445,25200,85.00826446280992,17,1.7951855999417603,274 234 15 55 22 49 2 64 25 157 181
umda_structured,bd,3,Galácticos Sencillos,2,0,2,0.0028723147477673185,119000,88.0,11,1.7145007000071928,5 0 9 6 22 20 109 64 15 3 12
umda_structured,bd,3,Nación Única Brasil Elite,3,1,2,0.5082730332660064,44150,85.3801652892562,22,1.677862000069581,84 69 1 7 126 22 20 154 23 159 44
umda_structured,bd,3,Icon Flash,3,1,2,0.5163726044534683,228200,88.03305785123968,14,1.7485140999779105,4 6 82 9 7 11 31 28 15 0 3
umda_structured,bd,3,Multiliga Química,4,0,4,0.01725634227971121,131100,79.099173553719,22,1.7813960999483243,16 566 451 541 592 484 692 400 28 620 990
umda_structured,bd,3,Híbrido Budget,5,0,5,0.00042794976291794405,13450,80.00826446280992,33,1.7862495000008494,472 844 112 270 161 587 346 237 104 820 517
umda_structured,bd,3,Defensa de Hierro,3,0,3,0.00015689114168476948,6500,82.0,21,1.7684113000286743,81 335 55 73 121 123 693 482 74 198 244
umda_structured,bd,3,Extremos Prolíficos,4,0,4,0.0001556842867487328,6450,80.0,31,1.8052419000305235,399 624 211 84 121 227 696 560 343 615 362
umda_structured,bd,3,TriNación Elite,4,1,3,0.5276143742135269,190800,85.97520661157024,27,1.8332454999908805,124 4 78 208 11 7 153 28 80 0 362
umda_structured,bd,3,Icon Thunder Squad,4,0,4,0.006774076755973932,280650,85.0,27,1.8080286000622436,37 16 651 18 38 11 159 28 23 33 873
umda_structured,bd,3,Liga y Nación Mixta,6,1,5,0.5088749676482621,45200,85.3305785123967,27,1.7455067998962477,27 84 42 55 15 536 99 28 68 4 21
umda_structured,bd,3,Héroes de Champions,3,0,3,0.002093525307531309,55250,87.06611570247934,21,1.8425885000033304,21 5 27 33 15 7 34 13 26 23 12
umda_structured,bd,3,Leyendas Supremas,7,1,6,1.5016216596691878,30500,84.07438016528926,23,2.054974399972707,328 4 20 271 22 329 651 25 49 40 362
umda_structured,bd,3,Selección Épica,6,0,6,0.0048696197708771915,30550,80.3305785123967,30,2.1327221000101417,370 199 225 121 664 248 325 482 520 23 795
umda_structured,bd,3,Equip ofensiu,6,0,6,0.00491519561561026,6100,78.37190082644628,19,1.8354784999974072,399 492 409 388 369 382 420 502 499 301 875
umda_structured,bd,4,Bronce Básico,2,0,2,0.008383808461815226,9700,72.58677685950414,7,1.7820321000181139,849 863 811 841 854 838 965 828 725 918 993
umda_structured,bd,4,Plata Versátil,2,0,2,9.896210475500845e-05,4100,78.0,16,1.9651096999878064,332 492 878 444 648 791 455 475 563 287 375
umda_structured,bd,4,Liga Variada Económica,4,0,4,0.0016638539964852084,14150,75.09917355371901,17,1.712864000000991,740 869 689 722 777 769 714 801 758 616 991
umda_structured,bd,4,Nación Única España,3,0,3,0.010986417773660403,6350,74.80165289256199,20,1.6039874000707641,858 812 816 811 828 788 736 801 814 840 853
umda_structured,bd,4,Química Compacta,3,0,3,0.0013023754831750904,4400,76.0909090909091,25,1.6440722000552341,599 657 812 691 661 624 648 654 689 694 679
umda_structured,bd,4,Oro Premium,2,0,2,0.0002727492155442916,11300,85.0,18,1.7544231999199837,288 21 217 15 57 22 109 23 105 38 27
umda_structured,bd,4,Galácticos Sencillos,2,0,2,0.0036078352540552367,137800,88.02479338842976,13,1.6607821999350563,6 12 84 24 7 3 377 28 15 2 0
umda_structured,bd,4,Nación Única Brasil Elite,3,1,2,0.507406633893469,52050,85.47107438016529,26,1.8526406000601128,84 0 33 42 436 22 99 25 129 23 4
umda_structured,bd,4,Icon Flash,3,1,2,0.5185987412309141,224250,87.82644628099173,18,1.6887096000136808,0 10 19 48 11 7 15 28 13 4 3
umda_structured,bd,4,Multiliga Química,4,0,4,0.012472264969796448,16300,78.94214876033058,25,1.7808142999419942,419 1 366 388 661 785 480 400 434 941 408
umda_structured,bd,4,Híbrido Budget,5,0,5,0.00014723630219647598,6100,80.0,28,1.6462613000767305,351 274 328 227 161 233 407 136 383 273 882
umda_structured,bd,4,Defensa de Hierro,3,0,3,0.00014120202751629254,5850,82.0,26,1.6561477000359446,17 164 139 441 333 64 488 129 198 387 244
umda_structured,bd,4,Extremos Prolíficos,4,0,4,0.00014120202751629254,5850,80.0,27,1.6788741999771446,351 624 197 164 314 293 69 819 788 287 375
umda_structured,bd,4,TriNación Elite,4,1,3,0.5247672130065413,197350,86.2396694214876,26,1.7259739000583068,84 2 46 271 11 55 99 25 28 33 0
umda_structured,bd,4,Icon Thunder Squad,4,0,4,0.00681526412756578,274300,85.01652892561982,29,1.755868999985978,16 45 47 351 18 11 121 74 198 488 12
umda_structured,bd,4,Liga y Nación Mixta,6,1,5,0.5135341446701525,63050,84.96694214876032,31,1.745513900066726,43 41 271 22 24 6 121 25 148 33 50
umda_structured,bd,4,Héroes de Champions,3,1,2,0.5073663773585347,179250,86.73553719008264,22,1.8581177999731153,27 34 33 11 15 7 31 28 13 23 12
umda_structured,bd,4,Leyendas Supremas,7,1,6,1.5017550449243557,31950,84.08264462809917,27,1.751029499922879,34 27 315 49 107 7 849 68 191 23 50
umda_structured,bd,4,Selección Épica,6,0,6,0.004874706514822526,107800,80.18181818181819,30,1.7425707000074908,16 274 543 585 329 192 676 560 301 222 837
umda_structured,bd,4,Equip ofensiu,6,0,6,0.0020747240383865518,24500,78.11570247933884,22,1.9349507000297308,733 199 736 460 441 429 592 383 568 400 628
